Id,CompetitionId,TeamId,Position,Status
1366,552,88,5,
1367,552,21,4,
1368,552,96,3,
1369,552,5,2,
1370,552,49,1,Champions
1371,553,94,22,Relegated
1372,553,95,21,Relegated
1373,553,55,20,
1374,553,43,19,
1375,553,8,18,
1376,553,72,17,
1377,553,14,16,
1378,553,36,15,
1379,553,91,14,
1380,553,50,13,
1381,553,80,12,
1382,553,79,11,
1383,553,64,10,
1384,553,120,9,
1385,553,78,8,
1386,553,74,7,
1387,553,11,6,
1388,553,97,5,
1389,553,108,4,
1390,553,26,3,
1391,553,37,2,Promoted
1392,553,89,1,Champions
1393,554,117,22,Re-elected
1394,554,102,21,Re-elected
1395,554,115,20,
1396,554,109,19,
1397,554,1,18,
1398,554,124,17,
1399,554,31,16,
1400,554,56,15,
1401,554,84,14,
1402,554,127,13,
1403,554,121,12,
1404,554,33,11,
1405,554,38,10,
1406,554,126,9,
1407,554,123,8,
1408,554,101,7,
1409,554,47,6,
1410,554,46,5,
1411,554,29,4,
1412,554,83,3,
1413,554,118,2,
1414,554,45,1,Champions
1415,555,81,22,Re-elected
1416,555,25,21,Re-elected
1417,555,40,20,
1418,555,18,19,
1419,555,15,18,
1420,555,69,17,
1421,555,71,16,
1422,555,103,15,
1423,555,125,14,
1424,555,34,13,
1425,555,70,12,
1426,555,92,11,
1427,555,44,10,
1428,555,128,9,
1429,555,2,8,
1430,555,58,7,
1431,555,98,6,
1432,555,16,5,
1433,555,17,4,
1434,555,65,3,
1435,555,77,2,
1436,555,82,1,Champions
1437,556,104,22,Relegated
1438,556,53,21,Relegated
1439,556,39,20,
1440,556,21,19,
1441,556,10,18,
1442,556,9,17,
1443,556,89,16,
1444,556,61,15,
1445,556,23,14,
1446,556,100,13,
1447,556,37,12,
1448,556,5,11,
1449,556,6,10,
1450,556,57,9,
1451,556,88,8,
1452,556,54,7,
1453,556,105,6,
1454,556,19,5,
1455,556,12,4,
1456,556,96,3,
1457,556,49,2,
1458,556,68,1,Champions
1459,557,14,22,Relegated
1460,557,36,21,Relegated
1461,557,55,20,
1462,557,120,19,
1463,557,43,18,
1464,557,45,17,
1465,557,73,16,
1466,557,108,15,
1467,557,82,14,
1468,557,91,13,
1469,557,97,12,
1470,557,8,11,
1471,557,74,10,
1472,557,11,9,
1473,557,78,8,
1474,557,50,7,
1475,557,80,6,
1476,557,72,5,
1477,557,26,4,
1478,557,60,3,
1479,557,79,2,Promoted
1480,557,64,1,Champions
1481,558,117,22,Re-elected
1482,558,1,21,Re-elected
1483,558,127,20,
1484,558,84,19,
1485,558,124,18,
1486,558,47,17,
1487,558,126,16,
1488,558,33,15,
1489,558,102,14,
1490,558,109,13,
1491,558,115,12,
1492,558,56,11,
1493,558,121,10,
1494,558,101,9,
1495,558,38,8,
1496,558,29,7,
1497,558,94,6,
1498,558,123,5,
1499,558,46,4,
1500,558,118,3,
1501,558,83,2,
1502,558,95,1,Champions
1503,559,128,22,Failed Re-election
1504,559,103,21,Re-elected
1505,559,44,20,
1506,559,92,19,
1507,559,70,18,
1508,559,125,17,
1509,559,71,16,
1510,559,31,15,
1511,559,81,14,
1512,559,25,13,
1513,559,40,12,
1514,559,15,11,
1515,559,18,10,
1516,559,69,9,
1517,559,58,8,
1518,559,2,7,
1519,559,34,6,
1520,559,98,5,
1521,559,16,4,
1522,559,65,3,
1523,559,77,2,
1524,559,17,1,Champions
1525,560,64,22,Relegated
1526,560,100,21,Relegated
1527,560,79,20,
1528,560,19,19,
1529,560,61,18,
1530,560,105,17,
1531,560,57,16,
1532,560,96,15,
1533,560,89,14,
1534,560,88,13,
1535,560,10,12,
1536,560,9,11,
1537,560,5,10,
1538,560,68,9,
1539,560,6,8,
1540,560,12,7,
1541,560,23,6,
1542,560,21,5,
1543,560,37,4,
1544,560,54,3,
1545,560,49,2,
1546,560,39,1,Champions
1547,561,120,22,Relegated
1548,561,43,21,Relegated
1549,561,55,20,
1550,561,11,19,
1551,561,82,18,
1552,561,91,17,
1553,561,108,16,
1554,561,73,15,
1555,561,50,14,
1556,561,8,13,
1557,561,17,12,
1558,561,45,11,
1559,561,72,10,
1560,561,78,9,
1561,561,104,8,
1562,561,74,7,
1563,561,97,6,
1564,561,95,5,
1565,561,80,4,
1566,561,26,3,
1567,561,53,2,Promoted
1568,561,60,1,Champions
1569,562,123,22,Re-elected
1570,562,127,21,Failed Re-election
1571,562,124,20,
1572,562,117,19,
1573,562,126,18,
1574,562,33,17,
1575,562,29,16,
1576,562,47,15,
1577,562,84,14,
1578,562,83,13,
1579,562,46,12,
1580,562,109,11,
1581,562,121,10,
1582,562,1,9,
1583,562,115,8,
1584,562,36,7,
1585,562,14,6,
1586,562,101,5,
1587,562,38,4,
1588,562,94,3,
1589,562,56,2,
1590,562,118,1,Champions
1591,563,99,22,Re-elected
1592,563,125,21,Re-elected
1593,563,31,20,
1594,563,18,19,
1595,563,102,18,
1596,563,71,17,
1597,563,44,16,
1598,563,103,15,
1599,563,2,14,
1600,563,58,13,
1601,563,15,12,
1602,563,25,11,
1603,563,81,10,
1604,563,69,9,
1605,563,40,8,
1606,563,92,7,
1607,563,98,6,
1608,563,34,5,
1609,563,16,4,
1610,563,77,3,
1611,563,70,2,
1612,563,65,1,Champions
1613,564,23,22,Relegated
1614,564,21,21,Relegated
1615,564,79,20,
1616,564,19,19,
1617,564,39,18,
1618,564,105,17,
1619,564,49,16,
1620,564,9,15,
1621,564,12,14,
1622,564,53,13,
1623,564,61,12,
1624,564,88,11,
1625,564,68,10,
1626,564,5,9,
1627,564,60,8,
1628,564,10,7,
1629,564,37,6,
1630,564,57,5,
1631,564,96,4,
1632,564,6,3,
1633,564,54,2,
1634,564,89,1,Champions
1635,565,55,22,Relegated
1636,565,78,21,Relegated
1637,565,17,20,
1638,565,97,19,
1639,565,74,18,
1640,565,108,17,
1641,565,8,16,
1642,565,82,15,
1643,565,65,14,
1644,565,80,13,
1645,565,50,12,
1646,565,72,11,
1647,565,100,10,
1648,565,26,9,
1649,565,11,8,
1650,565,104,7,
1651,565,95,6,
1652,565,73,5,
1653,565,91,4,
1654,565,118,3,
1655,565,45,2,Promoted
1656,565,64,1,Champions
1657,566,126,22,Failed Re-election
1658,566,47,21,Re-elected
1659,566,117,20,
1660,566,36,19,
1661,566,1,18,
1662,566,83,17,
1663,566,84,16,
1664,566,123,15,
1665,566,121,14,
1666,566,46,13,
1667,566,115,12,
1668,566,29,11,
1669,566,120,10,
1670,566,33,9,
1671,566,24,8,
1672,566,101,7,
1673,566,56,6,
1674,566,38,5,
1675,566,124,4,
1676,566,109,3,
1677,566,94,2,
1678,566,14,1,Champions
1679,567,44,22,Re-elected
1680,567,40,21,Re-elected
1681,567,125,20,
1682,567,18,19,
1683,567,99,18,
1684,567,71,17,
1685,567,69,16,
1686,567,16,15,
1687,567,102,14,
1688,567,15,13,
1689,567,92,12,
1690,567,31,11,
1691,567,98,10,
1692,567,2,9,
1693,567,103,8,
1694,567,58,7,
1695,567,81,6,
1696,567,43,5,
1697,567,77,4,
1698,567,70,3,
1699,567,34,2,
1700,567,25,1,Champions
1701,568,39,22,Relegated
1702,568,19,21,Relegated
1703,568,88,20,
1704,568,68,19,
1705,568,45,18,
1706,568,61,17,
1707,568,64,16,
1708,568,12,15,
1709,568,5,14,
1710,568,79,13,
1711,568,57,12,
1712,568,9,11,
1713,568,49,10,
1714,568,96,9,
1715,568,54,8,
1716,568,105,7,
1717,568,10,6,
1718,568,53,5,
1719,568,6,4,
1720,568,60,3,
1721,568,37,2,
1722,568,89,1,Champions
1723,569,73,22,Relegated
1724,569,50,21,Relegated
1725,569,17,20,
1726,569,82,19,
1727,569,14,18,
1728,569,8,17,
1729,569,80,16,
1730,569,97,15,
1731,569,65,14,
1732,569,25,13,
1733,569,100,12,
1734,569,95,11,
1735,569,72,10,
1736,569,108,9,
1737,569,23,8,
1738,569,91,7,
1739,569,104,6,
1740,569,21,5,
1741,569,118,4,
1742,569,74,3,
1743,569,26,2,Promoted
1744,569,11,1,Champions
1745,570,117,22,Re-elected
1746,570,46,21,Re-elected
1747,570,84,20,
1748,570,123,19,
1749,570,124,18,
1750,570,109,17,
1751,570,1,16,
1752,570,24,15,
1753,570,38,14,
1754,570,121,13,
1755,570,101,12,
1756,570,33,11,
1757,570,83,10,
1758,570,115,9,
1759,570,47,8,
1760,570,120,7,
1761,570,112,6,
1762,570,56,5,
1763,570,29,4,
1764,570,36,3,
1765,570,94,2,
1766,570,78,1,Champions
1767,571,125,22,Failed Re-election
1768,571,44,21,Re-elected
1769,571,18,20,
1770,571,99,19,
1771,571,69,18,
1772,571,102,17,
1773,571,40,16,
1774,571,103,15,
1775,571,98,14,
1776,571,58,13,
1777,571,55,12,
1778,571,92,11,
1779,571,2,10,
1780,571,34,9,
1781,571,71,8,
1782,571,43,7,
1783,571,31,6,
1784,571,16,5,
1785,571,70,4,
1786,571,81,3,
1787,571,15,2,
1788,571,77,1,Champions
1789,572,61,22,Relegated
1790,572,53,21,Relegated
1791,572,11,20,
1792,572,9,19,
1793,572,105,18,
1794,572,68,17,
1795,572,54,16,
1796,572,88,15,
1797,572,12,14,
1798,572,45,13,
1799,572,26,12,
1800,572,96,11,
1801,572,10,10,
1802,572,57,9,
1803,572,60,8,
1804,572,64,7,
1805,572,37,6,
1806,572,49,5,
1807,572,79,4,
1808,572,89,3,
1809,572,6,2,
1810,572,5,1,Champions
1811,573,23,22,Relegated
1812,573,82,21,Relegated
1813,573,97,20,
1814,573,8,19,
1815,573,77,18,
1816,573,72,17,
1817,573,17,16,
1818,573,25,15,
1819,573,65,14,
1820,573,21,13,
1821,573,74,12,
1822,573,95,11,
1823,573,14,10,
1824,573,91,9,
1825,573,19,8,
1826,573,80,7,
1827,573,118,6,
1828,573,78,5,
1829,573,108,4,
1830,573,100,3,
1831,573,104,2,Promoted
1832,573,39,1,Champions
1833,574,123,22,Failed Re-election
1834,574,83,21,Re-elected
1835,574,47,20,
1836,574,121,19,
1837,574,33,18,
1838,574,46,17,
1839,574,117,16,
1840,574,38,15,
1841,574,84,14,
1842,574,1,13,
1843,574,112,12,
1844,574,36,11,
1845,574,124,10,
1846,574,120,9,
1847,574,24,8,
1848,574,94,7,
1849,574,50,6,
1850,574,115,5,
1851,574,101,4,
1852,574,109,3,
1853,574,56,2,
1854,574,29,1,Champions
1855,575,71,22,Re-elected
1856,575,69,21,Failed Re-election
1857,575,122,20,
1858,575,55,19,
1859,575,103,18,
1860,575,102,17,
1861,575,44,16,
1862,575,18,15,
1863,575,31,14,
1864,575,40,13,
1865,575,98,12,
1866,575,99,11,
1867,575,2,10,
1868,575,43,9,
1869,575,81,8,
1870,575,58,7,
1871,575,70,6,
1872,575,92,5,
1873,575,16,4,
1874,575,15,3,
1875,575,34,2,
1876,575,73,1,Champions
1877,576,105,22,Relegated
1878,576,45,21,Relegated
1879,576,11,20,
1880,576,54,19,
1881,576,64,18,
1882,576,12,17,
1883,576,10,16,
1884,576,37,15,
1885,576,60,14,
1886,576,96,13,
1887,576,26,12,
1888,576,68,11,
1889,576,57,10,
1890,576,9,9,
1891,576,79,8,
1892,576,88,7,
1893,576,104,6,
1894,576,6,5,
1895,576,49,4,
1896,576,89,3,
1897,576,5,2,
1898,576,39,1,Champions
1899,577,17,22,Relegated
1900,577,8,21,Relegated
1901,577,78,20,
1902,577,19,19,
1903,577,74,18,
1904,577,29,17,
1905,577,73,16,
1906,577,97,15,
1907,577,91,14,
1908,577,80,13,
1909,577,61,12,
1910,577,72,11,
1911,577,25,10,
1912,577,65,9,
1913,577,100,8,
1914,577,14,7,
1915,577,118,6,
1916,577,21,5,
1917,577,77,4,
1918,577,95,3,
1919,577,53,2,Promoted
1920,577,108,1,Champions
1921,578,83,21,Re-elected
1922,578,121,20,Re-elected
1923,578,84,19,
1924,578,24,18,
1925,578,46,17,
1926,578,102,16,
1927,578,38,15,
1928,578,1,14,
1929,578,47,13,
1930,578,94,12,
1931,578,36,11,
1932,578,109,10,
1933,578,112,9,
1934,578,50,8,
1935,578,115,7,
1936,578,33,6,
1937,578,117,5,
1938,578,101,4,
1939,578,28,3,
1940,578,120,2,
1941,578,56,1,Champions
1942,579,122,22,Failed Re-election
1943,579,44,21,Re-elected
1944,579,62,20,
1945,579,99,19,
1946,579,18,18,
1947,579,98,17,
1948,579,55,16,
1949,579,2,15,
1950,579,70,14,
1951,579,81,13,
1952,579,31,12,
1953,579,103,11,
1954,579,71,10,
1955,579,23,9,
1956,579,16,8,
1957,579,40,7,
1958,579,58,6,
1959,579,15,5,
1960,579,34,4,
1961,579,92,3,
1962,579,82,2,
1963,579,43,1,Champions
1964,580,11,22,Relegated
1965,580,12,21,Relegated
1966,580,108,20,
1967,580,54,19,
1968,580,26,18,
1969,580,64,17,
1970,580,60,16,
1971,580,10,15,
1972,580,57,14,
1973,580,9,13,
1974,580,96,12,
1975,580,39,11,
1976,580,88,10,
1977,580,79,9,
1978,580,53,8,
1979,580,37,7,
1980,580,49,6,
1981,580,68,5,
1982,580,104,4,
1983,580,89,3,
1984,580,6,2,
1985,580,5,1,Champions
1986,581,25,22,Relegated
1987,581,29,21,Relegated
1988,581,105,20,
1989,581,19,19,
1990,581,56,18,
1991,581,78,17,
1992,581,74,16,
1993,581,73,15,
1994,581,77,14,
1995,581,45,13,
1996,581,91,12,
1997,581,14,11,
1998,581,97,10,
1999,581,80,9,
2000,581,118,8,
2001,581,65,7,
2002,581,61,6,
2003,581,72,5,
2004,581,21,4,
2005,581,43,3,
2006,581,100,2,Promoted
2007,581,95,1,Champions
2008,582,36,22,Re-elected
2009,582,121,21,Re-elected
2010,582,112,20,
2011,582,24,19,
2012,582,83,18,
2013,582,84,17,
2014,582,62,16,
2015,582,46,15,
2016,582,47,14,
2017,582,1,13,
2018,582,115,12,
2019,582,101,11,
2020,582,33,10,
2021,582,117,9,
2022,582,8,8,
2023,582,120,7,
2024,582,38,6,
2025,582,102,5,
2026,582,28,4,
2027,582,94,3,
2028,582,109,2,
2029,582,50,1,Champions
2030,583,98,22,Re-elected
2031,583,69,21,Re-elected
2032,583,55,20,
2033,583,23,19,
2034,583,2,18,
2035,583,4,17,
2036,583,81,16,
2037,583,17,15,
2038,583,58,14,
2039,583,92,13,
2040,583,16,12,
2041,583,103,11,
2042,583,99,10,
2043,583,18,9,
2044,583,70,8,
2045,583,44,7,
2046,583,31,6,
2047,583,34,5,
2048,583,82,4,
2049,583,71,3,
2050,583,40,2,
2051,583,15,1,Champions
2052,584,88,22,Relegated
2053,584,68,21,Relegated
2054,584,9,20,
2055,584,26,19,
2056,584,57,18,
2057,584,54,17,
2058,584,64,16,
2059,584,108,15,
2060,584,39,14,
2061,584,6,13,
2062,584,95,12,
2063,584,89,11,
2064,584,79,10,
2065,584,53,9,
2066,584,10,8,
2067,584,104,7,
2068,584,96,6,
2069,584,60,5,
2070,584,37,4,
2071,584,100,3,
2072,584,49,2,
2073,584,5,1,Champions
2074,585,56,22,Relegated
2075,585,65,21,Relegated
2076,585,61,20,
2077,585,97,19,
2078,585,73,18,
2079,585,72,17,
2080,585,43,16,
2081,585,50,15,
2082,585,91,14,
2083,585,19,13,
2084,585,21,12,
2085,585,11,11,
2086,585,77,10,
2087,585,74,9,
2088,585,78,8,
2089,585,105,7,
2090,585,14,6,
2091,585,118,5,
2092,585,12,4,
2093,585,80,3,
2094,585,15,2,Promoted
2095,585,45,1,Champions
2096,586,83,22,Re-elected
2097,586,84,21,Re-elected
2098,586,1,20,
2099,586,120,19,
2100,586,115,18,
2101,586,62,17,
2102,586,36,16,
2103,586,121,15,
2104,586,33,14,
2105,586,24,13,
2106,586,112,12,
2107,586,47,11,
2108,586,28,10,
2109,586,46,9,
2110,586,117,8,
2111,586,101,7,
2112,586,109,6,
2113,586,38,5,
2114,586,102,4,
2115,586,94,3,
2116,586,29,2,
2117,586,8,1,Champions
2118,587,23,22,Re-elected
2119,587,2,21,Re-elected
2120,587,99,20,
2121,587,17,19,
2122,587,69,18,
2123,587,44,17,
2124,587,92,16,
2125,587,103,15,
2126,587,4,14,
2127,587,70,13,
2128,587,34,12,
2129,587,55,11,
2130,587,16,10,
2131,587,40,9,
2132,587,98,8,
2133,587,18,7,
2134,587,58,6,
2135,587,25,5,
2136,587,81,4,
2137,587,82,3,
2138,587,31,2,
2139,587,71,1,Champions
2140,588,100,22,Relegated
2141,588,54,21,Relegated
2142,588,64,20,
2143,588,9,19,
2144,588,53,18,
2145,588,108,17,
2146,588,49,16,
2147,588,10,15,
2148,588,79,14,
2149,588,6,13,
2150,588,26,12,
2151,588,80,11,
2152,588,95,10,
2153,588,104,9,
2154,588,39,8,
2155,588,57,7,
2156,588,37,6,
2157,588,45,5,
2158,588,60,4,
2159,588,89,3,
2160,588,96,2,
2161,588,5,1,Champions
2162,589,73,22,Relegated
2163,589,74,21,Relegated
2164,589,14,20,
2165,589,91,19,
2166,589,78,18,
2167,589,97,17,
2168,589,8,16,
2169,589,118,15,
2170,589,71,14,
2171,589,50,13,
2172,589,19,12,
2173,589,88,11,
2174,589,21,10,
2175,589,72,9,
2176,589,77,8,
2177,589,43,7,
2178,589,68,6,
2179,589,61,5,
2180,589,11,4,
2181,589,105,3,
2182,589,12,2,Promoted
2183,589,15,1,Champions
2184,590,24,22,Re-elected
2185,590,115,21,Re-elected
2186,590,83,20,
2187,590,120,19,
2188,590,1,18,
2189,590,117,17,
2190,590,121,16,
2191,590,112,15,
2192,590,102,14,
2193,590,33,13,
2194,590,47,12,
2195,590,109,11,
2196,590,29,10,
2197,590,84,9,
2198,590,62,8,
2199,590,94,7,
2200,590,101,6,
2201,590,36,5,
2202,590,56,4,
2203,590,28,3,
2204,590,46,2,
2205,590,38,1,Champions
2206,591,69,22,Re-elected
2207,591,92,21,Re-elected
2208,591,44,20,
2209,591,23,19,
2210,591,4,18,
2211,591,2,17,
2212,591,98,16,
2213,591,17,15,
2214,591,55,14,
2215,591,81,13,
2216,591,65,12,
2217,591,40,11,
2218,591,99,10,
2219,591,16,9,
2220,591,18,8,
2221,591,70,7,
2222,591,103,6,
2223,591,34,5,
2224,591,58,4,
2225,591,31,3,
2226,591,82,2,
2227,591,25,1,Champions
2228,592,10,22,Relegated
2229,592,6,21,Relegated
2230,592,89,20,
2231,592,57,19,
2232,592,104,18,
2233,592,45,17,
2234,592,39,16,
2235,592,108,15,
2236,592,64,14,
2237,592,12,13,
2238,592,9,12,
2239,592,53,11,
2240,592,79,10,
2241,592,60,9,
2242,592,26,8,
2243,592,80,7,
2244,592,5,6,
2245,592,15,5,
2246,592,95,4,
2247,592,49,3,
2248,592,37,2,
2249,592,96,1,Champions
2250,593,50,22,Relegated
2251,593,78,21,Relegated
2252,593,8,20,
2253,593,72,19,
2254,593,38,18,
2255,593,91,17,
2256,593,118,16,
2257,593,19,15,
2258,593,21,14,
2259,593,97,13,
2260,593,14,12,
2261,593,71,11,
2262,593,11,10,
2263,593,43,9,
2264,593,68,8,
2265,593,77,7,
2266,593,54,6,
2267,593,100,5,
2268,593,105,4,
2269,593,88,3,
2270,593,25,2,Promoted
2271,593,61,1,Champions
2272,594,121,22,Re-elected
2273,594,115,21,Re-elected
2274,594,83,20,
2275,594,62,19,
2276,594,109,18,
2277,594,46,17,
2278,594,112,16,
2279,594,117,15,
2280,594,120,14,
2281,594,24,13,
2282,594,36,12,
2283,594,84,11,
2284,594,102,10,
2285,594,1,9,
2286,594,47,8,
2287,594,74,7,
2288,594,33,6,
2289,594,94,5,
2290,594,56,4,
2291,594,101,3,
2292,594,28,2,
2293,594,29,1,Champions
2294,595,40,22,Re-elected
2295,595,69,21,Re-elected
2296,595,23,20,
2297,595,98,19,
2298,595,92,18,
2299,595,18,17,
2300,595,44,16,
2301,595,70,15,
2302,595,55,14,
2303,595,17,13,
2304,595,65,12,
2305,595,4,11,
2306,595,99,10,
2307,595,73,9,
2308,595,2,8,
2309,595,16,7,
2310,595,34,6,
2311,595,103,5,
2312,595,81,4,
2313,595,82,3,
2314,595,58,2,
2315,595,31,1,Champions
2316,596,89,22,Relegated
2317,596,61,21,Relegated
2318,596,12,20,
2319,596,53,19,
2320,596,57,18,
2321,596,39,17,
2322,596,104,16,
2323,596,49,15,
2324,596,80,14,
2325,596,26,13,
2326,596,45,12,
2327,596,9,11,
2328,596,95,10,
2329,596,79,9,
2330,596,96,8,
2331,596,64,7,
2332,596,15,6,
2333,596,108,5,
2334,596,37,4,
2335,596,5,3,
2336,596,25,2,
2337,596,60,1,Champions
2338,597,38,22,Relegated
2339,597,14,21,Relegated
2340,597,118,20,
2341,597,91,19,
2342,597,72,18,
2343,597,71,17,
2344,597,97,16,
2345,597,29,15,
2346,597,8,14,
2347,597,19,13,
2348,597,10,12,
2349,597,43,11,
2350,597,100,10,
2351,597,6,9,
2352,597,31,8,
2353,597,88,7,
2354,597,105,6,
2355,597,77,5,
2356,597,68,4,
2357,597,21,3,
2358,597,11,2,Promoted
2359,597,54,1,Champions
2360,598,36,22,Re-elected
2361,598,120,21,Re-elected
2362,598,33,20,
2363,598,101,19,
2364,598,83,18,
2365,598,84,17,
2366,598,117,16,
2367,598,121,15,
2368,598,115,14,
2369,598,1,13,
2370,598,112,12,
2371,598,78,11,
2372,598,24,10,
2373,598,62,9,
2374,598,109,8,
2375,598,46,7,
2376,598,47,6,
2377,598,50,5,
2378,598,74,4,
2379,598,28,3,
2380,598,56,2,
2381,598,94,1,Champions
2382,599,4,22,Re-elected
2383,599,40,21,Re-elected
2384,599,99,20,
2385,599,69,19,
2386,599,23,18,
2387,599,102,17,
2388,599,17,16,
2389,599,18,15,
2390,599,34,14,
2391,599,98,13,
2392,599,55,12,
2393,599,44,11,
2394,599,92,10,
2395,599,81,9,
2396,599,65,8,
2397,599,70,7,
2398,599,2,6,
2399,599,82,5,
2400,599,103,4,
2401,599,16,3,
2402,599,73,2,
2403,599,58,1,Champions
2404,600,104,22,Relegated
2405,600,60,21,Relegated
2406,600,45,20,
2407,600,79,19,
2408,600,9,18,
2409,600,95,17,
2410,600,54,16,
2411,600,49,15,
2412,600,39,14,
2413,600,37,13,
2414,600,11,12,
2415,600,57,11,
2416,600,26,10,
2417,600,53,9,
2418,600,96,8,
2419,600,12,7,
2420,600,15,6,
2421,600,64,5,
2422,600,25,4,
2423,600,80,3,
2424,600,108,2,
2425,600,5,1,Champions
2426,601,94,22,Relegated
2427,601,8,21,Relegated
2428,601,72,20,
2429,601,68,19,
2430,601,97,18,
2431,601,89,17,
2432,601,10,16,
2433,601,91,15,
2434,601,71,14,
2435,601,77,13,
2436,601,58,12,
2437,601,29,11,
2438,601,21,10,
2439,601,105,9,
2440,601,43,8,
2441,601,118,7,
2442,601,19,6,
2443,601,100,5,
2444,601,31,4,
2445,601,88,3,
2446,601,61,2,Promoted
2447,601,6,1,Champions
2448,602,1,22,Re-elected
2449,602,117,21,Re-elected
2450,602,47,20,
2451,602,36,19,
2452,602,46,18,
2453,602,83,17,
2454,602,78,16,
2455,602,115,15,
2456,602,14,14,
2457,602,121,13,
2458,602,24,12,
2459,602,112,11,
2460,602,109,10,
2461,602,28,9,
2462,602,33,8,
2463,602,56,7,
2464,602,84,6,
2465,602,120,5,
2466,602,74,4,
2467,602,50,3,
2468,602,38,2,
2469,602,101,1,Champions
2470,603,44,22,Failed Re-election
2471,603,102,21,Re-elected
2472,603,99,20,
2473,603,55,19,
2474,603,4,18,
2475,603,40,17,
2476,603,69,16,
2477,603,18,15,
2478,603,62,14,
2479,603,2,13,
2480,603,92,12,
2481,603,73,11,
2482,603,23,10,
2483,603,70,9,
2484,603,98,8,
2485,603,34,7,
2486,603,82,6,
2487,603,16,5,
2488,603,103,4,
2489,603,81,3,
2490,603,17,2,
2491,603,65,1,Champions
2492,604,54,22,Relegated
2493,604,9,21,Relegated
2494,604,26,20,
2495,604,49,19,
2496,604,15,18,
2497,604,79,17,
2498,604,96,16,
2499,604,11,15,
2500,604,61,14,
2501,604,53,13,
2502,604,6,12,
2503,604,57,11,
2504,604,45,10,
2505,604,80,9,
2506,604,12,8,
2507,604,95,7,
2508,604,37,6,
2509,604,5,5,
2510,604,64,4,
2511,604,25,3,
2512,604,108,2,
2513,604,39,1,Champions
2514,605,101,22,Relegated
2515,605,71,21,Relegated
2516,605,72,20,
2517,605,97,19,
2518,605,91,18,
2519,605,118,17,
2520,605,21,16,
2521,605,77,15,
2522,605,19,14,
2523,605,65,13,
2524,605,43,12,
2525,605,105,11,
2526,605,104,10,
2527,605,68,9,
2528,605,100,8,
2529,605,58,7,
2530,605,29,6,
2531,605,60,5,
2532,605,31,4,
2533,605,89,3,
2534,605,88,2,Promoted
2535,605,10,1,Champions
2536,606,1,22,Re-elected
2537,606,47,21,Re-elected
2538,606,112,20,
2539,606,24,19,
2540,606,36,18,
2541,606,56,17,
2542,606,121,16,
2543,606,83,15,
2544,606,109,14,
2545,606,117,13,
2546,606,46,12,
2547,606,84,11,
2548,606,120,10,
2549,606,94,9,
2550,606,33,8,
2551,606,50,7,
2552,606,28,6,
2553,606,74,5,
2554,606,115,4,
2555,606,14,3,
2556,606,38,2,
2557,606,8,1,Champions
2558,607,18,22,Re-elected
2559,607,102,21,Re-elected
2560,607,55,20,
2561,607,99,19,
2562,607,78,18,
2563,607,70,17,
2564,607,62,16,
2565,607,2,15,
2566,607,40,14,
2567,607,23,13,
2568,607,92,12,
2569,607,73,11,
2570,607,4,10,
2571,607,98,9,
2572,607,17,8,
2573,607,51,7,
2574,607,81,6,
2575,607,82,5,
2576,607,103,4,
2577,607,16,3,
2578,607,34,2,
2579,607,69,1,Champions
2580,636,53,22,Relegated
2581,636,15,21,Relegated
2582,636,49,20,
2583,636,25,19,
2584,636,12,18,
2585,636,10,17,
2586,636,45,16,
2587,636,26,15,
2588,636,37,14,
2589,636,5,13,
2590,636,79,12,
2591,636,64,11,
2592,636,39,10,
2593,636,96,9,
2594,636,88,8,
2595,636,6,7,
2596,636,80,6,
2597,636,11,5,
2598,636,95,4,
2599,636,108,3,
2600,636,61,2,
2601,636,57,1,Champions
2602,637,69,22,Relegated
2603,637,97,21,Relegated
2604,637,89,20,
2605,637,77,19,
2606,637,65,18,
2607,637,21,17,
2608,637,43,16,
2609,637,72,15,
2610,637,118,14,
2611,637,91,13,
2612,637,58,12,
2613,637,105,11,
2614,637,8,10,
2615,637,54,9,
2616,637,31,8,
2617,637,100,7,
2618,637,104,6,
2619,637,29,5,
2620,637,68,4,
2621,637,9,3,
2622,637,19,2,Promoted
2623,637,60,1,Champions
2624,638,46,22,Re-elected
2625,638,115,21,Re-elected
2626,638,1,20,
2627,638,74,19,
2628,638,121,18,
2629,638,36,17,
2630,638,112,16,
2631,638,24,15,
2632,638,56,14,
2633,638,120,13,
2634,638,47,12,
2635,638,50,11,
2636,638,101,10,
2637,638,117,9,
2638,638,33,8,
2639,638,109,7,
2640,638,83,6,
2641,638,14,5,
2642,638,94,4,
2643,638,28,3,
2644,638,84,2,
2645,638,38,1,Champions
2646,639,62,22,Re-elected
2647,639,71,21,Re-elected
2648,639,4,20,
2649,639,55,19,
2650,639,34,18,
2651,639,16,17,
2652,639,103,16,
2653,639,40,15,
2654,639,18,14,
2655,639,70,13,
2656,639,73,12,
2657,639,99,11,
2658,639,78,10,
2659,639,82,9,
2660,639,92,8,
2661,639,2,7,
2662,639,51,6,
2663,639,102,5,
2664,639,98,4,
2665,639,17,3,
2666,639,81,2,
2667,639,23,1,Champions
2668,640,45,22,Relegated
2669,640,10,21,Relegated
2670,640,96,20,
2671,640,49,19,
2672,640,26,18,
2673,640,12,17,
2674,640,64,16,
2675,640,95,15,
2676,640,39,14,
2677,640,25,13,
2678,640,88,12,
2679,640,57,11,
2680,640,60,10,
2681,640,11,9,
2682,640,79,8,
2683,640,80,7,
